"V1","V4","V5","Class","duplicate_1","duplicate_2"
1.309427,-0.311097,0.098826,1,-0.623398,-0.289988
-0.574268,1.509971,2.435284,2,1.179511,-0.941783
-0.771151,0.455027,-0.136583,2,-0.330589,-0.724225
-0.629443,-0.654462,-0.652959,1,1.992365,-0.363583
-0.426596,-1.137807,-0.501882,1,1.601855,-0.303089
-0.623396,1.666449,-0.136583,1,1.426434,-0.130022
-1.986639,-0.694217,-0.268839,1,-1.29234,-0.34796
0.951294,0.245743,-0.43611,1,0.356068,1.065937
-0.29731,-1.12134,-0.534925,2,1.067207,-0.10718
1.43913,-0.206526,-0.252069,1,-0.501101,-0.10597
-0.313316,-0.032607,0.192956,1,0.096387,0.565701
-0.634909,0.199671,-0.8036,1,0.736529,-0.170407
0.785759,-0.311097,0.057903,1,-0.981304,-0.631476
0.66869,0.223942,-0.413911,2,0.656479,0.943078
2.14056,-0.600628,-0.021491,1,-0.95018,-0.960505
-0.261706,1.732059,-1.019554,1,-0.138685,0.828633
1.480412,-0.414728,-0.204584,1,-0.932319,-0.752414
1.18982,-0.250596,-0.698119,1,-0.456494,-0.408205
-0.407847,1.89145,-0.136583,2,0.420049,-0.897974
-0.254198,-0.782688,-0.136583,1,-1.273489,0.707536
-0.366933,-0.017047,-0.415987,1,-1.601035,1.900875
-0.565511,-0.811407,-0.136583,1,0.829977,0.453241
-0.007669,0.48676,-0.531513,1,-1.348355,2.182419
0.135478,0.287132,-0.495956,2,-0.185423,0.504589
-0.422118,-0.799656,-0.35085,1,-1.479012,1.623232
-0.498776,0.738882,-0.136583,2,-0.081601,-0.415863
-0.598224,1.34321,2.614465,2,0.942325,-0.375108
-0.591344,-0.074054,-0.136583,1,-1.358758,0.947731
-0.595065,-0.986773,-0.543535,1,0.634047,-0.371268
-0.297562,-1.12108,-0.400567,2,1.066948,-0.107368
-0.699203,-1.192703,1.396757,2,0.190209,-0.40703
-0.66916,0.552382,0.905235,2,1.431697,-0.818474
0.164683,1.163958,1.460557,2,0.571092,-0.972951
1.325078,0.06443,-0.584285,1,0.059693,0.081292
-0.658482,0.476577,1.210806,2,1.72704,-0.454253
-0.761347,2.014646,-0.136583,1,1.029603,-0.357917
-0.118223,-1.094408,-0.821832,2,1.107513,-0.089578
1.482531,-0.196966,-0.253293,1,-0.482534,-0.09449
-0.122243,-1.217271,-0.493913,1,1.101785,0.048685
1.450146,-0.787758,0.149191,1,0.080694,0.747498
0.048561,-0.730426,-0.341978,1,-1.236001,1.112009
0.074445,0.42084,-0.510558,1,-1.31515,1.123854
-0.730723,0.761224,1.792066,1,1.125515,-0.763875
-0.379201,-1.056934,-0.592867,1,1.277952,-0.226584
-1.057898,1.171704,2.075551,1,-1.354029,-1.74581
0.971789,-0.419601,-0.055724,1,-0.929432,-0.61924
-0.811318,1.120884,-0.997656,2,0.524509,-0.628655
-0.057821,0.149898,-0.473528,2,1.13577,1.096076
-1.071586,0.601321,3.083228,1,-1.281745,-1.916357
-0.432689,1.19788,-0.63805,1,1.56169,0.460784
-0.383839,0.266092,-0.464774,1,-1.420334,2.486018
-0.25465,0.667955,-0.400317,1,0.731299,1.145838
-0.41706,-0.189925,-0.301735,1,-0.105707,0.76859
-0.746081,-1.099714,-0.48492,1,1.168554,-0.125475
-0.63977,-0.812508,0.24324,1,0.199188,1.089861
0.393529,-1.074563,-0.411116,2,0.623878,1.167952
-1.210201,-0.893144,-0.423351,1,-1.517923,2.164418
-0.878779,-1.082307,3.083228,1,-0.209422,-0.871878
-0.433746,0.609536,1.020686,2,1.386917,-0.786314
-1.03379,1.003713,2.077045,2,-1.442272,-1.800462
-0.407364,-0.69781,-0.312379,1,-1.249138,0.605404
-0.707097,-1.204469,-0.136583,1,1.22173,-0.034106
-0.419933,0.969276,2.62911,2,1.302676,-0.393687
1.852682,-0.296896,-0.244883,1,-0.661176,-1.137945
-0.508894,0.153416,-0.455075,1,0.029555,0.579049
0.286161,-0.184394,0.458512,1,-1.350958,1.174978
-0.599206,-1.311162,-1.245154,2,1.948461,-0.125945
0.061555,0.312913,-0.136583,1,-0.181392,1.066454
-0.791003,1.963851,-1.215769,1,0.602883,-0.787219
2.306235,0.409504,-0.545814,1,-1.089108,0.019122
0.580432,1.559749,-1.010083,2,0.85912,-0.515025
1.250712,-0.177794,0.370468,1,-0.361533,-0.934473
-0.015901,-0.222004,0.221917,1,-0.201299,0.163413
-0.052373,0.878181,1.247231,2,1.406616,-0.255113
-0.659138,1.466934,-0.341643,1,-0.320922,-1.002443
0.849923,-0.012892,0.898017,1,-1.216688,1.305193
-0.730018,1.204471,1.563295,2,-0.230608,-1.136508
-0.517601,1.460042,-1.001563,2,0.81674,0.105332
-0.624505,-0.014116,0.97852,1,-1.389209,2.499331
-0.325619,0.157853,-0.472189,1,0.340184,1.495391
-0.682717,0.769937,1.799188,1,1.402327,0.247074
-0.213817,-0.111589,0.212913,1,0.033856,2.109439
-0.568752,1.374031,1.803723,2,1.236566,-0.11262
-0.747047,-1.093145,-0.499759,1,0.60821,-0.020476
-0.550086,0.029872,-0.421465,1,-1.405234,1.061226
0.303291,-1.004061,-0.136583,2,1.09836,0.967213
2.002741,-0.317651,0.330247,1,-1.110223,-0.013485
-0.60324,-0.808045,0.276688,1,-0.125839,1.328434
0.338168,-0.750094,0.345775,1,-1.305507,1.805699
0.311431,-0.246902,-0.290533,1,-0.551902,-0.250073
-0.756636,1.952552,-1.463948,2,0.425722,-0.622741
0.560857,0.193464,-0.424434,1,0.329399,1.475569
0.350814,-0.08732,-0.614253,1,-0.273188,0.399284
-0.740149,0.710541,-0.136583,1,1.629475,-0.388774
-0.629882,0.086697,-0.468892,1,0.30902,0.635955
-1.038974,1.263979,-0.274833,1,-0.531061,-1.072149
-0.543042,0.737636,-0.957578,2,0.597815,-0.507243
-0.547027,-1.130692,0.392342,1,0.669144,0.560954
0.117174,0.474108,0.682292,2,1.520477,-0.134463
-0.694315,0.778361,2.075221,2,1.664896,-0.597489
-0.563788,1.19267,-0.711577,2,-1.382672,1.76562
-0.750325,-1.451274,4.586666,1,-0.103712,-0.917828
0.11839,0.337985,-0.136583,2,-0.222779,0.492133
-1.074735,1.04282,1.018195,2,0.574334,-0.577637
0.200669,-0.113833,0.292521,1,0.056255,-0.261176
-0.376284,-1.309912,-0.708016,1,1.729309,0.798188
-0.261839,0.906567,0.830566,2,1.649498,-0.824677
-0.786335,0.914388,-1.065044,1,1.333515,-0.450627
-0.682612,1.387075,3.52218,2,0.891159,-1.026829
-0.226003,-0.863443,-0.441827,1,-1.434796,1.871441
-0.710478,0.892908,-0.610195,2,-0.359553,-0.84061
-0.019587,-1.116255,-0.136583,1,1.345564,0.729579
-0.522826,2.600185,-1.466917,2,1.141745,-0.871079
-0.111144,-0.123499,-0.639118,1,-1.34429,1.385493
-0.404761,-1.227328,-0.793115,1,1.41672,0.023493
-0.75742,1.297286,-0.971375,2,0.752111,-0.618671
-0.839665,-1.089312,-0.136583,1,-0.524355,-1.031758
-0.138014,0.180157,-0.136583,2,0.525546,1.376351
-0.555681,-1.169398,-0.136583,1,-0.029846,1.488694
1.079064,-0.65491,-0.260611,1,-1.104187,0.410823
-0.730349,-1.351489,0.557303,1,1.980879,-0.869685
-0.6633,2.217062,-1.933564,2,0.181594,-0.810517
-0.686128,1.047428,0.975841,2,2.019142,-0.628471
1.178268,-0.709056,-0.355015,1,-1.229623,1.764245
1.170152,-0.347147,0.073363,1,-0.639945,-0.777789
3.215379,-0.068751,-0.343052,1,-0.473327,-0.896525
-0.551305,0.83473,0.591426,1,1.763045,-0.392041
-0.394622,1.48107,-1.834996,2,0.647359,-0.881573
2.94406,0.253906,-0.448517,1,-0.570377,-0.913015
1.230217,-0.779584,0.126876,1,-0.013487,1.084385
-0.422434,-1.02541,-0.769345,1,0.853231,0.019228
-0.80466,0.722164,-1.223451,1,-0.197556,-1.066584
-0.635193,-0.107746,-0.428068,1,-0.149329,0.956932
-0.751865,-1.246498,-0.136583,1,-0.190855,-1.001526
-1.163048,0.817455,-0.136583,1,-1.478672,-1.8569
0.451381,-0.077867,2.237168,1,-1.115413,0.372588
-0.067813,-0.720229,-0.271877,1,-1.272122,0.465097
-0.537975,-1.326547,-0.136583,1,1.736614,0.353318
1.892578,-0.304336,-0.245071,1,-0.675753,-1.158386
1.869253,1.055199,-0.691964,1,-0.271957,-1.774312
-0.728916,1.021176,-0.136583,1,0.308166,0.979421
1.261531,0.381415,-0.623801,1,-0.565393,-0.551251
-0.574258,-1.225839,-0.630309,1,1.529035,0.454733
-0.629653,1.311234,-1.22106,1,0.365393,-0.736312
-0.665784,-0.154958,0.147137,1,-0.083738,0.347372
0.252821,1.255455,-0.789559,1,-1.370389,1.336189
0.682012,-1.63039,-1.418807,2,0.467303,-0.686928
2.261413,-0.23671,-0.267128,1,-0.626478,-1.150624
1.509816,-0.742237,0.12115,1,0.166357,0.790609
-0.281553,-1.3451,2.490581,2,1.152432,-0.427599
-0.234472,-1.075465,0.988874,2,1.33076,-0.813324
0.261986,-0.694955,-0.322848,1,-1.235526,1.453502
-0.559389,-1.057278,-0.136583,1,0.575987,0.338995
-0.366834,1.871852,-0.5524,2,0.849903,0.206959
-0.627676,-1.362626,0.691516,2,1.470727,-0.67379
0.099592,0.583707,0.879842,1,0.977832,-0.754228
0.848258,-0.34001,0.166803,1,-1.061944,-0.094772
-0.281002,0.141874,1.894355,1,0.109941,1.592071
-0.609449,-1.013092,1.039942,1,1.015382,-0.614953
-0.463283,0.621302,2.488496,2,1.147116,-0.687215
-0.642402,0.117051,-0.415375,1,0.230154,0.099763
-0.769559,-1.000369,0.723246,2,0.317686,-1.035082
-0.687378,-1.493846,2.571103,2,0.778747,-0.537172
0.162927,2.258604,2.468222,2,0.914305,-0.591689
-0.580723,0.511901,0.528593,2,0.091261,-0.512744
-0.257727,-1.111742,2.564067,1,0.259853,1.010136
-0.81668,2.275377,-0.136583,1,0.516545,-0.819907
-0.48728,-1.424354,-0.745162,1,-2.249442,-2.698897
2.244085,-0.849742,-0.388392,1,0.397876,-0.828378
-0.589772,1.489419,-0.929358,2,-1.459046,1.686084
-0.386807,0.362579,-0.848529,1,1.068936,0.391153
-0.557831,1.051144,1.632273,1,1.014345,-0.976606
-0.463731,1.171905,-0.136583,2,1.160104,-0.218065
-0.640417,-1.255396,-0.742389,1,2.402909,-0.255419
0.768803,-0.239352,-0.299586,1,-0.496053,-0.445708
-0.856824,0.004679,-0.438964,1,-0.558795,-1.148177
-0.574795,0.732215,-0.713348,2,-0.103985,-0.249967
0.359606,-0.707262,-0.136583,1,-0.359811,-1.011046
1.344327,-0.221492,-0.31207,1,-1.17117,0.263042
-0.091454,-1.076008,-0.431949,2,1.033601,1.343051
-0.330247,-1.570925,1.334125,2,1.106227,-0.449654
-0.470293,1.014598,2.925954,2,1.522876,-0.699126
0.553346,-0.357411,-0.273894,1,-1.058686,-0.076148
-0.354539,-0.72175,-0.299858,1,-1.245933,1.04823
-0.581969,-1.442849,2.033822,2,1.377452,-0.234856
0.791931,-0.094534,1.257861,1,-1.268846,1.024319
1.539569,0.850775,0.478583,1,-0.981625,-0.562989
-0.589025,-1.555966,-0.908876,1,2.255259,0.011285
-0.585373,-1.15053,-0.136583,2,0.508927,-0.750885
0.421325,1.771116,-1.002752,1,-0.070527,0.054208
-0.870106,1.922032,-1.141022,2,-0.116916,-1.037673
-1.181339,-1.479042,-0.965771,2,0.979205,-0.476052
-0.483638,-1.50307,-0.723231,1,2.123363,-0.27013
-0.387903,1.202149,-1.985682,2,0.123435,-0.09778
0.067475,-0.581885,-0.020395,1,-1.025597,-0.523885
-0.632336,1.500693,-1.368124,1,1.372189,-0.417139
0.748122,-0.16003,0.121982,1,-0.411237,0.348242
-0.519226,-0.095586,-0.136583,1,-0.248517,0.295872
-0.687007,-1.113334,-0.523664,1,0.388939,1.311408
-0.52174,-1.487916,-0.136583,1,2.198561,-0.255125
-0.557499,0.064373,-1.081121,1,0.377582,-0.024083
-0.529488,0.807073,1.772035,1,-0.157506,-0.69219
2.753966,-0.764742,-0.202528,1,-0.943,-0.907633
2.255428,-0.354709,0.009217,1,-0.988894,-0.573388
-0.119611,-0.618563,-0.223607,1,-1.0617,-0.06025
-0.765697,0.39558,-1.764882,2,-1.007048,-1.271279
-0.634585,0.015757,1.312448,1,-1.374017,2.293058
-0.474009,-0.7187,-0.239727,1,-1.18522,0.870193
-0.552746,-1.769173,-0.848105,1,1.970386,-0.384599
-0.307855,-0.862705,-0.136583,1,-1.574716,1.689139
-0.89727,0.087647,-2.03403,1,-0.508762,-1.204329
1.168358,-0.898919,0.035385,1,-0.615277,-0.577562
0.449215,-1.258604,-0.54662,2,2.100099,-0.631439
0.276577,-0.235147,0.09676,1,-1.188008,0.713517
1.823546,-0.373156,-0.228956,1,-0.945185,-0.766293
-0.063907,-0.774716,-0.457872,1,-1.310893,1.770508
-0.687085,2.258579,-1.885877,2,0.120347,-0.715962
-0.634927,0.191638,-0.922781,1,1.208568,-0.444923
1.188632,-0.309024,-0.312252,1,-0.561211,-1.777702
-1.188258,-1.005995,0.212825,1,0.062917,-0.20339
-0.717631,-1.003501,-0.136583,2,0.030494,-0.669305
-0.741448,1.140958,-1.069596,2,0.756854,-0.620125
-0.651886,0.088418,-0.136583,1,0.446394,0.498138
-0.335737,-1.213174,-0.641276,1,1.678663,0.892612
0.39524,-0.700633,0.262494,1,-1.217178,1.601412
0.109287,0.117134,1.054849,1,-1.252229,1.72594
-0.310569,-0.143292,-0.386865,1,-1.408614,1.994465
-0.853163,0.045348,-1.105015,1,-0.532613,-1.116705
-0.564575,1.128328,-1.082273,1,1.970959,-0.421374
-0.574765,2.096778,3.020826,2,0.944259,-0.475166
-0.219432,-0.588374,-0.615997,1,-0.021655,1.574023
0.961926,-1.229262,-0.520519,1,1.631528,-0.808486
-0.556222,-0.124309,0.200782,1,-1.432139,2.346932
0.38384,-0.600435,-0.218482,1,-1.014683,-0.175413
0.023551,-0.194702,0.162046,1,-1.260679,1.176729
0.833038,0.517559,-0.823686,1,-0.245083,0.224596
-0.707457,-0.826503,-0.408152,1,-0.000676,1.698785
-0.607238,0.476577,1.101945,2,0.891332,-0.724494
-0.284214,1.817015,-0.998978,1,-0.21444,0.912046
0.763319,-0.841156,-0.349909,2,0.889441,0.765969
0.05965,-0.847054,-0.404646,1,0.117949,1.794008
-0.661381,-1.339764,-0.564032,1,1.447311,-0.280071
-0.734595,1.115749,-1.189058,1,0.034619,-0.598161
3.087377,0.565924,-0.243671,1,-0.367102,-0.806858
-0.712978,2.20118,-1.249835,1,0.539961,-0.540758
-0.122266,-0.256918,-0.516176,1,-1.213326,0.260727
-1.048579,2.323235,1.852991,2,-1.453723,-1.7885
-0.33612,0.747869,0.90498,2,1.527274,-0.950681
-0.625764,-0.087825,0.142792,1,0.065225,0.56395
0.19433,-1.109791,-0.136583,1,1.248052,1.119224
1.709308,-0.279706,-0.620594,1,-0.594545,-1.754145
3.119994,-0.580861,-0.207833,1,-0.95279,-0.929164
0.318709,0.162614,0.751172,1,-1.221415,0.414524
-0.60953,-1.457639,-0.782332,1,2.078703,-0.002604
2.443938,0.136895,-0.575966,1,-1.827044,-1.109536
-0.807876,-1.426098,-0.136583,1,1.083416,-0.486663
0.23611,-0.204664,-0.427006,1,-1.203692,0.678502
-0.766796,-0.094823,-0.59063,1,1.262284,-0.278144
-0.514882,1.245047,-0.796227,1,1.13725,-0.86544
-0.614471,0.600549,-0.777685,1,1.667338,-0.114582
-0.521465,0.376191,-0.752761,2,0.859779,-0.006047
0.681325,-0.187865,0.189387,1,-1.233027,1.096452
-0.571418,0.919912,1.845,2,1.38413,0.129526
0.344619,-0.155492,-0.407228,1,-1.200088,1.177293
-0.855212,1.512657,-1.512695,1,-0.347172,-1.06066
-0.098123,-1.018036,-0.497291,1,0.836223,1.413058
-0.780562,1.276885,-0.136583,1,-0.26845,-1.06228
-0.266528,1.108819,2.366663,2,0.817032,-0.336277
-0.796436,-1.333082,2.004289,2,-0.991998,-1.312064
2.367745,-0.363031,0.036183,1,-0.950232,-1.017111
-0.765319,1.156287,1.690523,2,-0.122218,-0.854109
-0.524104,0.944519,0.870806,2,1.154518,-0.915685
0.75795,-0.668685,-0.265189,1,-1.164018,0.757509
-0.097112,2.237337,-1.096298,2,1.150876,-0.597852
-2.169755,-1.010187,-0.136583,1,-1.823196,0.367959
-1.886623,2.261931,-0.921332,1,-1.138943,-0.440159
0.094024,-0.158885,-0.252752,1,-0.473277,0.133403
2.727462,-0.08375,0.010387,1,-0.598735,-1.764813
2.793454,1.269064,-0.261464,1,-0.967459,-1.90643
-0.415991,-0.706425,-0.290618,1,-1.24575,1.034059
0.540839,-0.937232,0.247519,2,0.495614,1.318188
-0.465029,0.02224,-0.537911,1,-1.478803,2.158214
-0.212978,1.545085,1.124096,2,1.24332,-0.685865
-0.663296,-1.035471,0.458961,1,1.285916,0.034291
-0.731617,1.965998,-1.2081,1,0.128682,-0.837284
-0.561517,0.818259,-1.37655,2,1.290325,-0.069979
-0.722834,1.496274,-1.028441,2,0.436852,-0.683783
-1.090044,-1.951501,-0.136583,1,1.061599,-2.163944
-0.654835,0.712687,1.229763,2,0.005564,-1.018076
-0.781444,1.222675,-0.136583,2,-0.338439,-0.793502
2.436031,-0.168549,-0.297918,1,-1.007788,-0.603526
-0.46931,0.890196,1.210309,1,0.181918,-1.010755
-0.465212,0.811015,0.826293,2,0.391414,-0.772658
-0.298698,0.043398,-1.377785,2,-1.472648,1.549477
-0.326425,0.140986,-0.470881,1,0.215022,1.590003
-0.629583,-1.552568,1.609897,2,1.4823,-0.147224
-0.761304,0.08845,-0.48121,1,0.530765,-0.071001
0.559855,-1.155793,-0.465747,2,1.130064,0.142474
-0.518505,0.851051,-0.78908,1,2.082107,0.008277
-0.278039,-0.820877,-0.430177,1,-1.507967,2.016825
0.301742,-1.315256,0.528593,2,1.893028,-0.421656
0.961763,-1.229377,-0.520054,1,1.630523,-0.808892
0.377854,-0.705226,-0.467637,1,-1.31112,0.700909
-0.863295,-1.175908,-1.918989,1,-0.323515,-1.08249
0.75448,-0.36571,0.002116,1,-0.977254,-0.586165
2.753174,-0.582508,-0.037404,1,-0.933463,-1.787972
-0.867028,0.030369,-0.136583,1,-0.493238,-1.041045
-0.450825,-0.219466,0.107283,1,-1.286466,1.005213
-0.572787,-0.156634,-0.136583,1,-0.04183,0.378475
-0.3963,2.536497,-0.335835,2,1.216802,-1.059097
-0.82963,1.836072,-1.235289,2,-0.144615,-0.991063
-0.78281,0.861409,-0.136583,2,0.135307,-0.338261
1.451101,0.842728,-0.065323,1,-0.991421,-0.653112
0.289223,0.481855,-0.569798,2,1.163357,-0.889747
-0.111244,-0.699202,0.559195,1,1.618961,-0.629076
0.892032,-0.354008,0.092374,1,-1.049964,0.118363
0.65071,-0.583151,0.26058,1,-0.302835,-0.200922
-0.695053,1.688181,-0.136583,2,-0.086878,-0.970691
-0.862127,0.262339,-0.136583,1,-0.271111,-1.078012
-0.524974,0.096521,1.048215,1,-1.560607,2.084647
2.219642,-0.693742,-0.282131,1,-0.618885,-1.13014
-0.708521,1.36803,-0.136583,1,0.180289,-0.68134
-0.057253,-0.739684,-0.389032,1,-1.328007,1.734976
-0.50811,0.233984,1.86364,1,0.567937,0.015644
-0.639551,-0.190995,0.135168,1,-1.310588,1.778662
1.996662,-0.947156,-0.371546,1,0.853199,-0.81402
-0.545436,0.237512,2.177476,1,0.324612,1.149234
0.215289,1.889554,1.110824,2,0.911431,-0.8595
-0.316083,-1.266915,-0.763542,2,1.285051,-0.760724
0.52591,-0.721661,-0.303988,1,-1.212752,0.903645
0.083506,0.173055,0.614426,1,0.0352,1.953022
-0.820315,0.410176,-0.136583,2,-0.034246,-0.875194
-0.012536,-1.168905,-0.136583,1,1.354986,0.716431
3.444415,-0.630037,-0.233966,1,-0.973459,-0.783983
-0.536932,-0.02279,-0.464681,1,0.458302,0.650501
-0.012369,0.279451,-0.58769,1,-1.459932,2.094481
0.356986,-0.204351,-0.441488,1,-0.473236,-0.784894
-0.304271,-1.124406,0.627528,2,1.272819,-0.997824
-0.564624,-1.336029,-0.136583,1,1.696806,0.269975
1.653528,1.443784,-0.92351,1,-0.376788,-1.757775
-0.341984,-1.236241,0.49275,1,1.139184,-0.334283
-0.623152,0.81325,-0.7954,2,0.538588,-0.607239
-0.544318,-0.130718,-0.37095,1,-0.166551,0.882906
-0.565762,-0.736323,0.195233,1,-1.351076,1.794478
0.192351,-0.687408,-0.315454,1,-1.138792,1.425267
-0.856855,0.403728,-0.136583,1,-0.379346,-1.067926
0.018393,-0.681979,-0.136583,1,-1.244708,0.748861
-0.052737,0.827788,1.246686,2,1.406616,-0.254737
0.633825,-0.799656,-0.009524,1,-1.154817,0.161051
-0.628374,-0.085295,-0.341742,1,0.108703,0.450973
1.143228,0.565924,0.774958,1,0.635279,-0.476248
2.483404,0.084421,-0.41544,1,-0.361258,-0.072129
-0.70923,1.507937,-0.136583,2,-0.267668,-0.945402
-0.789636,1.272102,3.011115,2,-0.220572,-1.13042
-0.593085,1.377647,2.876686,2,0.742353,-0.889067
0.108161,1.276684,0.84198,2,0.139016,-0.550271
-0.278039,-0.223867,0.147514,1,-1.242277,1.245984
-0.615435,-0.934306,0.040376,1,0.717327,0.864823
2.090382,-0.658079,-0.581817,1,-0.519864,-1.018849
0.529858,-0.640287,0.042909,1,-1.101171,0.582515
-0.659882,-1.342446,3.583523,2,0.988725,-0.746566
-0.796704,2.019204,-0.136583,1,-0.150379,-0.91013
-0.616265,-1.324771,-0.670865,1,2.170833,-0.041368
-0.618012,1.561281,2.607672,1,-0.130114,-0.580708
-0.42713,-1.468653,1.568752,2,-0.261305,-0.587492
0.807232,1.034245,-0.833051,1,-1.399413,2.181033
0.394449,-0.117621,-0.360047,2,0.586015,1.330068
0.148822,-0.627772,-0.010989,1,-0.466162,-0.170325
-0.792688,1.877226,-0.136583,1,0.443454,-0.593791
0.001876,0.018277,0.234877,1,-0.229007,1.131338
-0.190752,-1.464665,-0.721839,1,1.877964,0.168266
-0.835491,0.428056,2.577687,2,-0.5096,-0.739729
1.760232,-0.339553,-0.226048,1,-0.941697,-0.713373
-1.076971,1.543416,-1.635543,1,0.212283,-0.825583
-0.167165,-0.77189,-0.344483,1,-1.325878,1.045269
-0.523332,1.542964,-1.942059,2,0.13332,-0.527851
0.448214,-0.281163,-0.286551,1,-1.130209,0.552047
-0.847626,-0.595706,-1.463948,1,-0.969396,-0.926274
-0.777135,0.581874,1.595525,2,0.075462,-0.86056
-0.719634,1.187472,2.444561,2,0.876539,-0.640401
0.346529,-0.8573,-0.40446,2,0.043626,1.872158
-0.584778,-1.611533,-0.793225,1,1.283474,-0.534039
-0.614677,2.136161,-1.085103,1,0.738474,-0.682455
2.173807,-0.602093,0.006485,1,-0.948266,-1.855182
-2.933743,-0.246972,-0.136583,1,-0.338821,-2.982485
-0.268034,0.108247,0.51584,2,0.742504,-0.708791
0.107518,0.514423,1.299415,2,-0.163994,-0.263056
-0.092456,-0.019804,0.181278,1,-1.658458,2.28609
-0.301788,-0.056436,1.633367,1,-0.027931,0.845153
-0.632764,0.211596,-0.136583,2,1.712377,0.007419
1.208534,-0.863577,0.199809,1,0.340216,-0.213718
0.443195,-0.338105,0.038748,1,-1.076934,-0.328541
-0.584058,1.521006,1.89029,1,0.79797,-0.603354
-0.564944,0.315144,-0.539681,1,0.719801,0.612842
0.193809,0.351891,-0.618014,1,1.096696,-0.18191
2.666139,-0.592319,-0.2288,1,-0.938605,-1.825843
-0.709007,-1.200352,-0.136583,1,1.228807,-0.074879
-0.437492,0.682377,2.006842,2,1.264801,-0.594436
2.59168,-0.141811,-0.465862,1,-0.333361,-0.631847
-0.485958,-0.800559,0.215879,1,-1.480709,1.43845
-0.280758,-0.3118,-0.136583,1,-1.298393,0.787789
-0.432782,-1.113238,-0.136583,1,0.561951,0.366325
0.072282,1.468039,0.064699,2,0.893385,-0.000747
-0.080704,1.362368,-0.418463,2,0.799029,0.126917
-0.784327,1.11826,-1.450276,2,-0.146129,-0.262598
-0.686948,-0.107746,-0.136583,1,1.149547,-0.165801
-0.821082,1.003713,-1.59714,2,-1.543468,-0.756783
-0.80578,0.151867,-0.136583,2,-0.510857,-0.628299
-0.62882,-1.105366,0.458961,1,0.344128,1.506671
-0.847511,0.576085,1.371139,1,-0.164192,-0.78314
0.585312,-0.034634,-0.822946,1,-0.390428,-0.124076
-0.662096,-1.363752,0.933759,1,1.544455,-0.891183
0.040866,-0.335948,-0.482811,1,-1.218732,1.043036
-0.726145,1.951309,2.456305,2,-0.070725,-0.979502
0.294464,-1.339261,-0.784718,2,1.936099,-0.433595
-0.79575,-1.426777,-0.695805,1,1.57658,-0.395248
-0.822842,1.519035,-1.515617,2,-1.784593,-0.875671
-0.461587,-1.196523,-1.047031,2,1.162201,-0.009008
0.873143,-0.338249,-0.273815,1,-1.067255,0.212928
-0.063977,-0.775105,-0.365914,1,-1.311017,1.771037
-0.73614,-1.209554,-0.500756,1,0.817053,-0.152876
-0.810493,2.632551,-1.520337,1,0.090785,-0.790597
0.339425,-0.389344,0.02684,1,-0.967043,-0.62208
-0.14245,0.554391,2.447219,2,1.272182,-0.254068
-0.489375,2.588635,0.58029,2,1.796143,-0.257922
-0.639708,0.043766,-0.444184,1,0.411858,0.64277
3.132932,0.261428,-1.246162,1,-0.53485,-0.829301
2.328803,-0.758205,-0.316493,1,0.613537,-0.633976
0.976144,-0.21671,0.143835,1,-1.230303,1.179854
1.832804,-0.567316,-0.061155,1,-0.928069,-1.084854
-0.57564,0.464678,-0.493856,1,0.435491,-0.213577
-0.437492,0.682746,1.474264,2,1.066386,-0.315892
-0.503224,0.001332,0.906974,1,0.324267,0.434276
-0.78374,-1.816704,-0.136583,1,0.873913,-0.573556
2.600309,-0.778645,-0.314206,1,0.44125,-1.057687
-0.359038,-0.160692,-0.365753,1,-0.201574,0.907781
-0.826258,0.450335,-0.136583,2,0.120219,-0.960534
-0.886615,0.751312,-0.136583,1,-0.428445,-1.191509
0.615239,-1.404516,-0.332842,1,-1.315779,1.572719
-1.016773,0.158854,-1.617868,1,-0.416542,-1.027659
-0.454263,-1.502061,0.94563,2,1.899976,-0.032567
-0.796973,-0.802668,-0.136583,2,-0.35479,-0.973319
0.308892,-0.642078,-0.002668,1,-0.443828,0.072479
-0.714669,1.574689,-0.136583,1,0.150819,-0.739906
-0.30557,-1.282618,-0.623916,2,1.805566,-0.013332
2.856454,-0.231046,-0.25538,1,-0.635663,-1.132654
-0.167505,0.334244,1.388406,1,0.620496,0.289362
0.188136,0.97136,-1.174196,2,0.779946,0.364116
-0.285792,0.956333,2.993829,2,0.389663,-0.339419
3.042368,-0.594491,-0.136583,1,-0.678002,-1.846299
-1.254864,0.964267,-1.895796,2,0.114031,-0.751534
-0.552632,-1.287889,-0.628535,1,1.691792,0.632618
-1.185379,1.789696,-1.216943,1,0.808938,-2.138976
-1.054977,-2.10818,-1.504528,2,-1.71256,-1.873002
-0.153945,-1.689945,-0.634261,2,-0.13847,0.718851
-0.79807,1.262134,-0.136583,2,-0.259863,-1.010145
2.436858,0.761224,-0.278007,1,-0.517928,-1.056932
-0.454644,-0.725755,-0.343627,1,-1.195514,0.628482
-0.309377,-1.530166,-0.473004,1,-1.28799,1.95536
2.146826,0.820393,-0.648817,1,-0.346848,-0.746456
-0.716427,-0.078808,-0.136583,1,-0.099886,0.603231
2.181586,-0.352647,-0.234026,1,-0.693501,-1.152236
-0.350025,-0.892028,-0.425757,1,0.156529,1.762964
0.288071,-0.754382,0.30459,1,-1.288483,1.826944
0.092807,-0.75362,-0.232065,1,-1.250257,1.109988
